# Vertex List
# V,vertexid,longitude,latitude,x*,y*
E,167767,167735,13.86922488374222,Barnacle Ct,,
E,167785,61633,52.9573605257777,D St,,
E,169436,103228,59.03543189508469,23rd St,,
E,169633,196943,100.24142769035943,Oakwood St,,
E,196943,169633,100.24142769035943,Oakwood St,,
E,169756,74574,62.76586352953517,Newton Pl,,
E,169787,121119,24.341309083250955,Esther Pl,,
E,169825,242400,92.88836738338196,3rd St,,
E,242400,169825,92.88836738338196,3rd St,,
E,170103,213075,49.5990487367549,Quincy St,,
E,213075,170103,49.5990487367549,Quincy St,,
E,170570,231336,69.63851202785578,???,,
E,231336,170570,69.63851202785578,???,,
E,170742,170752,85.87700320187997,???,,
E,170752,170742,85.87700320187997,???,,
E,171507,206839,178.24517391899175,???,,
E,206839,171507,178.24517391899175,???,,
E,171768,203425,90.6185954430324,???,,
E,203425,171768,90.6185954430324,???,,
E,171768,254438,83.74822236856886,???,,
E,254438,171768,83.74822236856886,???,,
E,173373,159037,60.706957812653314,???,,
E,173508,36360,7.334333365063066,???,,
E,174014,174021,59.96325829579071,???,,
E,174021,174014,59.96325829579071,???,,
E,174372,179258,169.55335143029538,C St,,
E,179258,174372,169.55335143029538,C St,,
E,174670,65306,118.14469542967946,Kearny St,,
E,174784,179069,140.22394837782232,Neal St,,
E,179069,174784,140.22394837782232,Neal St,,
E,174860,58329,38.22435612321717,Dix St,,
E,174860,185469,45.66989881623849,???,,
E,185469,174860,45.66989881623849,???,,
E,174913,176768,200.43567571322788,South Dakota Ave,,
E,176768,174913,200.43567571322788,South Dakota Ave,,
E,175316,13671,128.28495960877177,F St,,
E,175340,94549,33.79388342280974,Columbia St,,
E,176264,187543,68.59348765947398,???,,
E,187543,176264,68.59348765947398,???,,
E,177010,209264,110.66267000912137,???,,
E,209264,177010,110.66267000912137,???,,
E,177114,177123,125.49754116860073,???,,
E,177123,177114,125.49754116860073,???,,
E,177324,42555,124.72193389747785,Brothers Pl,,
E,178225,178238,50.6805323072974,15th Pl,,
E,178238,178225,50.6805323072974,15th Pl,,
E,178295,188407,60.910251238921234,Dix St,,
E,188407,178295,60.910251238921234,Dix St,,
E,179161,249084,57.39040720858354,Albemarle St,,
E,249084,179161,57.39040720858354,Albemarle St,,
E,179937,79162,75.7593034408651,Orange St,,
E,180238,224363,113.87582199955465,???,,
E,224363,180238,113.87582199955465,???,,
E,180394,118750,104.6944704013688,Kenilworth Ave,,
E,181079,187048,58.919578663025014,Hawaii Ave,,
E,187048,181079,58.919578663025014,Hawaii Ave,,
E,181451,106025,28.52771188541551,F St,,
E,185542,243910,74.41155870009784,L St,,
E,186105,276108,79.33438894031708,???,,
E,276108,186105,79.33438894031708,???,,
E,186757,186771,161.1300914632459,Interstate 695,,
E,186953,135855,59.39405729127536,Corbin Pl,,
E,186953,190535,33.2743502189527,???,,
E,190535,186953,33.2743502189527,???,,
E,187732,187745,76.38530414402587,Madison St,,
E,187745,187732,76.38530414402587,Madison St,,
E,187850,16675,58.05354956977267,E St,,
E,188597,190863,48.68154524331622,???,,
E,190863,188597,48.68154524331622,???,,
E,190235,190245,132.80678656764542,???,,
E,190245,190235,132.80678656764542,???,,
E,190544,190642,50.403876361443594,Austin St,,
E,190642,190544,50.403876361443594,Austin St,,
E,191388,237911,50.84359875026375,Florida Ave,,
E,237911,191388,50.84359875026375,Florida Ave,,
E,193494,235978,60.593785169509204,???,,
E,235978,193494,60.593785169509204,???,,
E,196714,199041,42.648191665820825,Mount Olivet Rd,,
E,199041,196714,42.648191665820825,Mount Olivet Rd,,
E,197187,250639,65.3515433552885,Canal St,,
E,250639,197187,65.3515433552885,Canal St,,
E,199339,109706,121.27293540572612,???,,
E,199831,200219,70.79510832299998,Bowen Cir,,
E,200219,199831,70.79510832299998,Bowen Cir,,
E,199831,262543,46.41410726519052,Almy St,,
E,262543,199831,46.41410726519052,Almy St,,
E,201528,99447,46.16155417315558,15th St,,
E,202767,202772,48.364634443849944,???,,
E,202772,202767,48.364634443849944,???,,
E,203082,11651,42.78652237558738,???,,
E,203082,11655,86.36288677004792,C St,,
E,203251,248685,155.54727304567086,???,,
E,248685,203251,155.54727304567086,???,,
E,203706,268065,85.83453025251666,Tucker St,,
E,268065,203706,85.83453025251666,Tucker St,,
E,208729,240638,52.29414960403862,???,,
E,240638,208729,52.29414960403862,???,,
E,211028,224125,64.8711685145726,???,,
E,224125,211028,64.8711685145726,???,,
E,211692,114296,43.908618672685655,4th St,,
E,212052,212069,272.79824706816623,???,,
E,212069,212052,272.79824706816623,???,,
E,213477,263777,77.619830281834,???,,
E,263777,213477,77.619830281834,???,,
E,214140,30845,80.81929560696634,I St,,
E,215358,114072,135.2177186427394,Interstate 695,,
E,216644,242711,90.20797191189176,???,,
E,242711,216644,90.20797191189176,???,,
E,218065,260448,105.89009855658568,???,,
E,260448,218065,105.89009855658568,???,,
E,221303,9286,61.62100824954679,L St,,
E,222359,274038,196.82090368004395,16th St,,
E,274038,222359,196.82090368004395,16th St,,
E,226337,101767,54.11621747659771,???,,
E,227539,246837,173.78792137483146,Potomac Ave,,
E,246837,227539,173.78792137483146,Potomac Ave,,
E,227539,271885,98.12256452640894,Potomac Ave,,
E,271885,227539,98.12256452640894,Potomac Ave,,
E,230915,258984,47.803440467262995,???,,
E,258984,230915,47.803440467262995,???,,
E,238065,238077,67.24589708051114,???,,
E,238077,238065,67.24589708051114,???,,
E,238187,238192,222.61644424108403,Robert Clifton Weaver Way,,
E,238192,238187,222.61644424108403,Robert Clifton Weaver Way,,
E,240662,240678,57.17802172844901,Tobias Dr,,
E,240678,240662,57.17802172844901,Tobias Dr,,
E,240913,240919,106.78228304860754,???,,
E,240919,240913,106.78228304860754,???,,
E,240927,240936,187.83524020182472,???,,
E,240936,240927,187.83524020182472,???,,
E,241933,241935,44.66896148096893,???,,
E,241935,241933,44.66896148096893,???,,
E,242061,242081,109.065945874433,???,,
E,242081,242061,109.065945874433,???,,
E,243194,251013,125.86514160603396,Cook Dr,,
E,251013,243194,125.86514160603396,Cook Dr,,
E,243199,250995,109.58635772730604,Cook Dr,,
E,250995,243199,109.58635772730604,Cook Dr,,
E,243262,243334,173.60748743952414,???,,
E,243334,243262,173.60748743952414,???,,
E,243624,244112,30.958253506324343,???,,
E,244112,243624,30.958253506324343,???,,
E,243940,243960,54.86618330327026,???,,
E,243960,243940,54.86618330327026,???,,
E,243942,6120,60.32085335890538,L St,,
E,243973,84887,47.06447873928525,I St,,
E,244129,244143,34.408419153504504,Faculty Row,,
E,244143,244129,34.408419153504504,Faculty Row,,
E,244429,244442,289.13410348814574,Woodcrest Dr,,
E,244442,244429,289.13410348814574,Woodcrest Dr,,
E,244572,245140,73.71301158352725,Dunmore Ln,,
E,245140,244572,73.71301158352725,Dunmore Ln,,
E,244579,244725,107.80711534025285,Telegraph Hill Rd,,
E,244725,244579,107.80711534025285,Telegraph Hill Rd,,
E,245688,245709,74.52966813055413,Pomeroy Rd,,
E,245709,245688,74.52966813055413,Pomeroy Rd,,
E,246027,246059,117.5842804560852,???,,
E,246059,246027,117.5842804560852,???,,
E,246092,246118,18.080088809760937,???,,
E,246118,246092,18.080088809760937,???,,
E,246285,246290,21.499823428945877,???,,
E,246290,246285,21.499823428945877,???,,
E,246455,246728,30.456360515479744,???,,
E,246728,246455,30.456360515479744,???,,
E,246605,246616,76.52564111814029,Stanton Rd,,
E,246616,246605,76.52564111814029,Stanton Rd,,
E,246689,266337,31.290823817235815,Bruce Pl,,
E,266337,246689,31.290823817235815,Bruce Pl,,
E,246801,259724,36.87091298362483,58th St,,
E,259724,246801,36.87091298362483,58th St,,
E,247409,58495,114.2994917347215,5th St,,
E,247768,256771,67.91245559914869,Frederick Douglass Pl,,
E,256771,247768,67.91245559914869,Frederick Douglass Pl,,
E,247829,247847,171.91689359974112,???,,
E,247847,247829,171.91689359974112,???,,
E,248185,77478,21.190654308017233,P St,,
E,248190,248248,100.984975602892,???,,
E,248248,248190,100.984975602892,???,,
E,248929,248933,76.47321048565836,???,,
E,248933,248929,76.47321048565836,???,,
E,248931,248950,41.5928447868513,???,,
E,248950,248931,41.5928447868513,???,,
E,249046,249064,72.73811687692464,???,,
E,249064,249046,72.73811687692464,???,,
E,249589,249608,90.70397446846755,???,,
E,249608,249589,90.70397446846755,???,,
E,249698,249715,128.92439295033813,???,,
E,249715,249698,128.92439295033813,???,,
E,249730,249736,87.11649354652799,???,,
E,249736,249730,87.11649354652799,???,,
E,249807,249819,38.71577397987663,???,,
E,249819,249807,38.71577397987663,???,,
E,249959,249963,90.91286593739298,???,,
E,249963,249959,90.91286593739298,???,,
E,251282,251311,61.556093271737154,???,,
E,251311,251282,61.556093271737154,???,,
E,251880,251897,95.7462483576291,Bruce St,,
E,251897,251880,95.7462483576291,Bruce St,,
E,252432,252433,39.472758455091466,???,,
E,252433,252432,39.472758455091466,???,,
E,252476,252516,52.236333854181055,Shippen Ln,,
E,252516,252476,52.236333854181055,Shippen Ln,,
E,252879,279891,141.2279659716711,Upper Service Rd,,
E,279891,252879,141.2279659716711,Upper Service Rd,,
E,255865,255874,52.77379236906577,Turret Ct,,
E,255874,255865,52.77379236906577,Turret Ct,,
E,257190,259195,43.7614984121906,???,,
E,259195,257190,43.7614984121906,???,,
E,258421,258435,23.31077378889427,???,,
E,258435,258421,23.31077378889427,???,,
E,258494,30261,48.71581119974717,D St,,
E,258863,259750,77.23469190838239,???,,
E,259750,258863,77.23469190838239,???,,
E,259010,259807,36.19764738724311,???,,
E,259807,259010,36.19764738724311,???,,
E,259107,259120,108.7905532700759,???,,
E,259120,259107,108.7905532700759,???,,
E,259194,263867,94.53640704994169,Half Moon Pl,,
E,263867,259194,94.53640704994169,Half Moon Pl,,
E,259205,259298,78.0149519202081,???,,
E,259298,259205,78.0149519202081,???,,
E,259254,183155,94.15566718160103,Interstate 695,,
E,259288,78071,37.55002218581717,I St,,
E,259429,259420,400.1406348871563,Ohio Dr,,
E,259590,259438,29.94229318193254,???,,
E,259806,264346,44.85777595563391,???,,
E,264346,259806,44.85777595563391,???,,
E,260224,260440,100.63517058998121,???,,
E,260440,260224,100.63517058998121,???,,
E,260224,263854,134.48937638865036,Foxview Cir,,
E,263854,260224,134.48937638865036,Foxview Cir,,
E,260693,260698,132.12481972784713,Hecht Ave,,
E,260702,264942,77.2099577699628,Hansberry Ct,,
E,264942,260702,77.2099577699628,Hansberry Ct,,
E,260760,260751,83.74884980645774,Albert Irvin Cassell Pl,,
E,262553,278807,35.18138701776161,11th St,,
E,278807,262553,35.18138701776161,11th St,,
E,262799,262800,99.67385166760027,Wilkes Ave,,
E,262800,262799,99.67385166760027,Wilkes Ave,,
E,262799,263481,28.16555221321943,Newcomb Pl,,
E,263481,262799,28.16555221321943,Newcomb Pl,,
E,262808,262824,34.37008273255124,Newcomb Pl,,
E,262824,262808,34.37008273255124,Newcomb Pl,,
E,262808,263509,68.46815086288049,Maury Pl,,
E,263509,262808,68.46815086288049,Maury Pl,,
E,263026,263031,47.9296527886557,Eaton Rd,,
E,263031,263026,47.9296527886557,Eaton Rd,,
E,263079,263094,583.4372129418001,St Elizabeths Rd,,
E,263094,263079,583.4372129418001,St Elizabeths Rd,,
E,263079,265217,288.184643855736,St Elizabeths Rd,,
E,265217,263079,288.184643855736,St Elizabeths Rd,,
E,263117,263143,57.62285894383832,???,,
E,263336,263349,46.19566081449527,Regent Pl,,
E,263349,263336,46.19566081449527,Regent Pl,,
E,263546,263718,46.594613136669125,???,,
E,263718,263546,46.594613136669125,???,,
E,263732,268088,131.0392219031616,Beltz Ave,,
E,268088,263732,131.0392219031616,Beltz Ave,,
E,263841,263852,90.49239461324137,15th St,,
E,263852,263841,90.49239461324137,15th St,,
E,263874,264412,42.000125143633284,???,,
E,264412,263874,42.000125143633284,???,,
E,264146,268790,39.69857586618002,Hansberry Ct,,
E,268790,264146,39.69857586618002,Hansberry Ct,,
E,264411,267288,47.704650447773474,11th St,,
E,267288,264411,47.704650447773474,11th St,,
E,264612,160287,114.10456232219417,New Hampshire Ave,,
E,264768,264796,48.87360360379961,Healy Cir,,
E,264796,264768,48.87360360379961,Healy Cir,,
E,264885,271124,278.73176199420885,???,,
E,271124,264885,278.73176199420885,???,,
E,265131,276159,36.553394957862665,Angell St,,
E,276159,265131,36.553394957862665,Angell St,,
E,265136,276801,67.76824625479539,28th St,,
E,276801,265136,67.76824625479539,28th St,,
E,265179,189730,50.82630296637822,Patterson Ave,,
E,265373,43407,38.6464362916789,Michigan Ave,,
E,265497,266836,75.31642590414937,Tunlaw Rd,,
E,266836,265497,75.31642590414937,Tunlaw Rd,,
E,266553,21015,54.02751125799559,Douglas St,,
E,267556,267626,93.86783078389557,???,,
E,267626,267556,93.86783078389557,???,,
E,267882,268002,63.553434955206875,???,,
E,268002,267882,63.553434955206875,???,,
E,267902,267916,33.97581603016866,???,,
E,267916,267902,33.97581603016866,???,,
E,267902,268035,50.72860303317724,???,,
E,268035,267902,50.72860303317724,???,,
E,267948,276851,103.1439206283165,???,,
E,276851,267948,103.1439206283165,???,,
E,268231,272350,230.03185265242092,Mitchell Loop,,
E,272350,268231,230.03185265242092,Mitchell Loop,,
E,268328,276037,133.96574706153916,Maury Ave,,
E,276037,268328,133.96574706153916,Maury Ave,,
E,268642,87370,5.561799384365864,Independence Ave,,
E,268779,275936,46.48925788289854,Tondorf Rd,,
E,275936,268779,46.48925788289854,Tondorf Rd,,
E,268956,268971,70.90625764262657,Theelen St,,
E,268971,268956,70.90625764262657,Theelen St,,
E,269058,10097,54.45132767237473,3rd St,,
E,271411,271830,171.87088882709307,Totten Mews,,
E,271830,271411,171.87088882709307,Totten Mews,,
E,271683,152717,58.10733598195283,I St,,
E,271971,70262,38.80475070153966,Columbia Rd,,
E,272394,273195,316.44862385594894,Hartz Dr,,
E,273195,272394,316.44862385594894,Hartz Dr,,
E,272401,272403,240.6958666358743,Hartz Dr,,
E,272403,272401,240.6958666358743,Hartz Dr,,
E,272971,272982,72.35596248402996,???,,
E,272982,272971,72.35596248402996,???,,
E,273038,273043,48.91691251904195,O St,,
E,273043,273038,48.91691251904195,O St,,
E,273152,273177,131.6573885207043,12th St,,
E,273177,273152,131.6573885207043,12th St,,
E,273375,273385,63.24619536289797,???,,
E,273385,273375,63.24619536289797,???,,
E,273929,274072,41.90843182071828,???,,
E,274072,273929,41.90843182071828,???,,
E,274567,280494,54.70021093951256,Ridgeview Way,,
E,280494,274567,54.70021093951256,Ridgeview Way,,
E,274610,274612,5.0069821701594455,???,,
E,274612,274610,5.0069821701594455,???,,
E,274742,274744,38.04130822881849,Bellevue Cir,,
E,274744,274742,38.04130822881849,Bellevue Cir,,
E,274742,274841,38.4732534036672,Bellevue Cir,,
E,274841,274742,38.4732534036672,Bellevue Cir,,
E,274774,274798,23.935940345273835,Bellevue Cir,,
E,274798,274774,23.935940345273835,Bellevue Cir,,
E,275072,275088,61.07209012881856,???,,
E,275088,275072,61.07209012881856,???,,
E,275976,276378,24.52120591489332,Davis Rd,,
E,276378,275976,24.52120591489332,Davis Rd,,
E,276719,84050,35.3850570638509,Columbia Rd,,
E,277322,277329,103.77619395860927,9th St,,
E,277329,277322,103.77619395860927,9th St,,
E,282882,282894,93.64295577506228,???,,
E,282894,282882,93.64295577506228,???,,
E,283054,283070,58.179125630076946,???,,
E,283070,283054,58.179125630076946,???,,
E,58,40574,153.15749156308104,Rock Creek Ford Rd,,
E,73,38397,157.7453421689371,Piney Branch Rd,,
E,38397,73,157.7453421689371,Piney Branch Rd,,
E,116,141,106.22293952058628,58th St,,
E,141,116,106.22293952058628,58th St,,
E,151,1453,215.2346331869253,Constitution Ave,,
E,227,83015,48.38453583720659,Randle Cir,,
E,255,99378,187.70448047370857,Monroe St,,
E,99378,255,187.70448047370857,Monroe St,,
E,294,315,33.98957230671452,Upshur St,,
E,315,294,33.98957230671452,Upshur St,,
E,316,21598,71.92228762453175,Georgetown Ct,,
E,21598,316,71.92228762453175,Georgetown Ct,,
E,319,59090,94.96429135056148,???,,
E,59090,319,94.96429135056148,???,,
E,364,388,189.47067857287306,???,,
E,388,364,189.47067857287306,???,,
E,402,7073,87.24823688035264,???,,
E,7073,402,87.24823688035264,???,,
E,402,43414,100.54881765764522,Cathedral Ave,,
E,43414,402,100.54881765764522,Cathedral Ave,,
E,402,93821,87.32499724352148,???,,
E,93821,402,87.32499724352148,???,,
E,426,69106,103.17089541530247,Jay St,,
E,69106,426,103.17089541530247,Jay St,,
E,426,55071,87.66212982946186,Jay St,,
E,55071,426,87.66212982946186,Jay St,,
E,431,157011,68.43733119670554,???,,
E,157011,431,68.43733119670554,???,,
E,459,43525,29.82996669338943,Oglethorpe St,,
E,43525,459,29.82996669338943,Oglethorpe St,,
E,459,90897,84.11115956071286,8th St,,
E,90897,459,84.11115956071286,8th St,,
E,468,63277,121.15123710319699,Brooks St,,
E,63277,468,121.15123710319699,Brooks St,,
E,507,534,231.65655072318376,???,,
E,534,507,231.65655072318376,???,,
E,543,62845,136.48315217356821,15th St,,
E,62845,543,136.48315217356821,15th St,,
E,543,25224,145.19914362682994,15th St,,
E,25224,543,145.19914362682994,15th St,,
E,544,81115,136.6118875248613,???,,
E,81115,544,136.6118875248613,???,,
E,573,62054,250.4901634035333,???,,
E,62054,573,250.4901634035333,???,,
E,614,132840,181.84974399569575,???,,
E,132840,614,181.84974399569575,???,,
E,628,12948,49.185175986402214,S St,,
E,639,72020,51.21339687542124,39th St,,
E,72020,639,51.21339687542124,39th St,,
E,671,236355,119.23206970853849,???,,
E,236355,671,119.23206970853849,???,,
E,696,46478,122.12190333676585,???,,
E,46478,696,122.12190333676585,???,,
E,699,31053,55.22685897416291,???,,
E,31053,699,55.22685897416291,???,,
E,727,114344,176.84262783192048,???,,
E,114344,727,176.84262783192048,???,,
E,743,770,151.35531791377622,Southall Dr,,
E,770,743,151.35531791377622,Southall Dr,,
E,743,21733,90.10595259166679,Langley Way,,
E,21733,743,90.10595259166679,Langley Way,,
E,771,38465,173.49777672999795,E St,,
E,38465,771,173.49777672999795,E St,,
E,773,90260,168.4185400722043,Frontage Rd,,
E,90260,773,168.4185400722043,Frontage Rd,,
E,832,59146,115.83729126726308,???,,
E,59146,832,115.83729126726308,???,,
E,921,6600,87.11741929849387,Stuyvesant Pl,,
E,6600,921,87.11741929849387,Stuyvesant Pl,,
E,936,963,180.27588384830085,Argyle Ter,,
E,963,936,180.27588384830085,Argyle Ter,,
E,982,70237,58.8987920851751,Northampton St,,
E,70237,982,58.8987920851751,Northampton St,,
E,1000,81473,10.342484193636507,Northampton St,,
E,81473,1000,10.342484193636507,Northampton St,,
E,1018,11744,51.69892142462133,Webster St,,
E,11744,1018,51.69892142462133,Webster St,,
E,1022,73714,159.8391386733046,Chappie James Blvd,,
E,73714,1022,159.8391386733046,Chappie James Blvd,,
E,1035,188904,327.16668975821494,Madison Dr,,
E,1043,176465,136.73046339216256,???,,
E,176465,1043,136.73046339216256,???,,
E,1044,1066,190.77507354419856,Nash Pl,,
E,1066,1044,190.77507354419856,Nash Pl,,
E,1044,89898,155.7596570651535,Highwood Dr,,
E,89898,1044,155.7596570651535,Highwood Dr,,
E,1088,1110,50.73308753310501,Orchid St,,
E,1110,1088,50.73308753310501,Orchid St,,
E,1131,193540,50.73789476014139,???,,
E,193540,1131,50.73789476014139,???,,
E,1177,158085,264.8769799575092,Walnut St,,
E,158085,1177,264.8769799575092,Walnut St,,
E,1233,142405,82.70317150046338,Foxhall Cres,,
E,142405,1233,82.70317150046338,Foxhall Cres,,
E,1233,25183,52.79066952486618,Foxhall Cres,,
E,25183,1233,52.79066952486618,Foxhall Cres,,
E,1253,11676,100.61110045626859,M St,,
E,1282,24145,29.362893470828904,Anna J Cooper Cir,,
E,1283,97260,269.15593460411714,???,,
E,97260,1283,269.15593460411714,???,,
E,1288,8125,35.219222675209735,Cathedral Ave,,
E,8125,1288,35.219222675209735,Cathedral Ave,,
E,1455,169966,154.38726077412238,???,,
E,169966,1455,154.38726077412238,???,,
E,1527,41416,204.93771130261777,???,,
E,41416,1527,204.93771130261777,???,,
E,1527,16604,170.0712410320288,U St,,
E,16604,1527,170.0712410320288,U St,,
E,1601,12312,43.04115318398914,???,,
E,12312,1601,43.04115318398914,???,,
E,1619,209515,67.46294282399066,Varnum St,,
E,209515,1619,67.46294282399066,Varnum St,,
E,1642,42534,140.58908199011677,???,,
E,42534,1642,140.58908199011677,???,,
E,1648,1669,70.40167365318776,???,,
E,1669,1648,70.40167365318776,???,,
E,1684,53493,157.63993748887248,???,,
E,53493,1684,157.63993748887248,???,,
E,1702,98530,89.35505902751349,Rowland Pl,,
E,98530,1702,89.35505902751349,Rowland Pl,,
E,1703,120401,147.86823795825742,Buena Vista Ter,,
E,120401,1703,147.86823795825742,Buena Vista Ter,,
E,1715,24653,82.1529454383355,Gainesville St,,
E,1732,49939,159.67005165665614,Beyer Rd,,
E,49939,1732,159.67005165665614,Beyer Rd,,
E,1758,64549,43.14169591806151,Arkansas Ave,,
E,64549,1758,43.14169591806151,Arkansas Ave,,
E,1794,1813,57.87772542967956,???,,
E,1813,1794,57.87772542967956,???,,
E,1814,115771,59.95402212602487,Martin Luther King Jr Ave,,
E,115771,1814,59.95402212602487,Martin Luther King Jr Ave,,
E,1820,11634,33.807115925392964,5th St,,
E,1917,88002,56.731999873912194,Sheridan Rd,,
E,88002,1917,56.731999873912194,Sheridan Rd,,
E,1918,183912,29.043895564090004,???,,
E,183912,1918,29.043895564090004,???,,
E,2035,263118,38.03369293721281,???,,
E,263118,2035,38.03369293721281,???,,
E,2090,56688,99.29356165769224,Nevada Ave,,
E,56688,2090,99.29356165769224,Nevada Ave,,
E,2101,53212,268.2194315593929,Channing St,,
E,53212,2101,268.2194315593929,Channing St,,
E,2200,2219,155.48756680923807,???,,
E,2219,2200,155.48756680923807,???,,
E,2223,68598,78.86268558588588,???,,
E,68598,2223,78.86268558588588,???,,
E,2228,101083,67.54981560616632,Oak Dr,,
E,2308,7118,205.77281096814747,???,,
E,7118,2308,205.77281096814747,???,,
E,2459,2482,103.61892721551317,East Beach Dr,,
E,2482,2459,103.61892721551317,East Beach Dr,,
E,2486,8767,334.5578608218351,Jenifer St,,
E,8767,2486,334.5578608218351,Jenifer St,,
E,2522,97736,160.08022402944746,15th St,,
E,97736,2522,160.08022402944746,15th St,,
E,2530,2552,123.14902841131152,Mansion Ct,,
E,2552,2530,123.14902841131152,Mansion Ct,,
E,2530,26772,172.09414887588355,Mansion Dr,,
E,26772,2530,172.09414887588355,Mansion Dr,,
E,2623,2645,105.05445092862506,Wisconsin Ave,,
E,2645,2623,105.05445092862506,Wisconsin Ave,,
E,2653,96412,232.23565953623654,???,,
E,96412,2653,232.23565953623654,???,,
E,2661,139184,95.27331430979505,???,,
E,139184,2661,95.27331430979505,???,,
E,2686,116615,128.73338462746102,2nd St,,
E,116615,2686,128.73338462746102,2nd St,,
E,2734,76668,75.38383233548615,???,,
E,76668,2734,75.38383233548615,???,,
E,2734,77928,68.76419459691267,???,,
E,77928,2734,68.76419459691267,???,,
E,2737,2760,148.20693957043687,Reservoir Rd,,
E,2760,2737,148.20693957043687,Reservoir Rd,,
E,2814,19006,159.07813461115597,Kanawha St,,
E,19006,2814,159.07813461115597,Kanawha St,,
E,2814,173153,70.61343846549866,Newlands St,,
E,173153,2814,70.61343846549866,Newlands St,,
E,2832,20047,83.01355442254463,Mckinley St,,
E,20047,2832,83.01355442254463,Mckinley St,,
E,2837,23770,79.93770869451905,Van Ness St,,
E,23770,2837,79.93770869451905,Van Ness St,,
E,2918,66235,158.71207106419536,Westover Ave,,
E,66235,2918,158.71207106419536,Westover Ave,,
E,3133,231336,83.08043879069335,???,,
E,231336,3133,83.08043879069335,???,,
E,3134,25250,52.46861904700119,???,,
E,25250,3134,52.46861904700119,???,,
E,3158,22125,254.05801575495337,???,,
E,22125,3158,254.05801575495337,???,,
E,3161,169756,178.03104087239396,???,,
E,169756,3161,178.03104087239396,???,,
E,3162,3185,132.2841717431108,Brandywine St,,
E,3185,3162,132.2841717431108,Brandywine St,,
E,3236,10765,16.706749911663888,Sheridan Cir,,
E,3311,61521,208.78698504494952,Mississippi Ave,,
E,61521,3311,208.78698504494952,Mississippi Ave,,
E,3364,28363,49.40336975466499,???,,
E,28363,3364,49.40336975466499,???,,
E,3398,17775,126.86145327268207,???,,
E,17775,3398,126.86145327268207,???,,
E,3434,3447,39.19669384494271,Southall Dr,,
E,3447,3434,39.19669384494271,Southall Dr,,
E,3434,79731,106.15941775928809,Burge Ln,,
E,79731,3434,106.15941775928809,Burge Ln,,
E,3448,3467,102.78746878824165,Gallatin St,,
E,3467,3448,102.78746878824165,Gallatin St,,
E,3521,245918,379.3121826332475,Bladensburg Rd,,
E,245918,3521,379.3121826332475,Bladensburg Rd,,
E,3602,202240,127.60744376042248,???,,
E,202240,3602,127.60744376042248,???,,
E,3624,48666,71.50996228442594,Kennedy St,,
E,48666,3624,71.50996228442594,Kennedy St,,
E,3632,86921,188.82561253675996,Kalmia Rd,,
E,86921,3632,188.82561253675996,Kalmia Rd,,
E,3640,159326,48.9689924808258,56th Pl,,
E,159326,3640,48.9689924808258,56th Pl,,
E,3649,155734,103.22491908895051,South Carolina Ave,,
E,155734,3649,103.22491908895051,South Carolina Ave,,
E,3715,97015,106.4497374839469,Beecher St,,
E,3750,137863,134.77734880803362,40th St,,
E,137863,3750,134.77734880803362,40th St,,
E,3804,38381,102.01102276115363,???,,
E,38381,3804,102.01102276115363,???,,
E,3805,3832,143.98198931128871,Oglethorpe St,,
E,3832,3805,143.98198931128871,Oglethorpe St,,
E,3805,3837,254.6000744028373,???,,
E,3837,3805,254.6000744028373,???,,
E,3854,72796,114.39797859826044,Ridge Rd,,
E,72796,3854,114.39797859826044,Ridge Rd,,
E,3861,251816,102.83787613468698,Burns Pl,,
E,251816,3861,102.83787613468698,Burns Pl,,
E,3861,251855,92.60050891426869,C St,,
E,251855,3861,92.60050891426869,C St,,
E,3898,95569,55.42122187227831,Gallatin St,,
E,95569,3898,55.42122187227831,Gallatin St,,
E,3909,3928,107.54276102240287,???,,
E,3928,3909,107.54276102240287,???,,
E,4025,58079,164.83895641865877,Potomac Ave,,
E,58079,4025,164.83895641865877,Potomac Ave,,
E,4026,63132,39.812661707251294,Taylor St,,
E,63132,4026,39.812661707251294,Taylor St,,
E,4043,89908,213.61597891611714,Foxhall Rd,,
E,89908,4043,213.61597891611714,Foxhall Rd,,
E,4043,20236,175.17745311371573,Foxhall Rd,,
E,20236,4043,175.17745311371573,Foxhall Rd,,
E,4088,10287,62.725791007752676,55th St,,
E,10287,4088,62.725791007752676,55th St,,
E,4123,60749,70.79936116120959,7th St,,
E,60749,4123,70.79936116120959,7th St,,
E,4127,70758,73.98691505344375,T St,,
E,70758,4127,73.98691505344375,T St,,
E,4141,68571,69.80724204759288,Alabama Ave,,
E,68571,4141,69.80724204759288,Alabama Ave,,
E,4142,61803,45.713532378867285,Park Rd,,
E,61803,4142,45.713532378867285,Park Rd,,
E,4163,144023,85.9879301475203,???,,
E,144023,4163,85.9879301475203,???,,
E,4184,18393,405.3328582166531,Westover Ave,,
E,18393,4184,405.3328582166531,Westover Ave,,
E,4184,67057,419.3083502989606,Westover Ave,,
E,67057,4184,419.3083502989606,Westover Ave,,
E,4190,119290,203.34648300078928,Anacostia Ave,,
E,119290,4190,203.34648300078928,Anacostia Ave,,
E,4194,4219,435.85802376533127,V St,,
E,4219,4194,435.85802376533127,V St,,
E,4221,4278,105.24016231620209,Eastern Ave,,
E,4278,4221,105.24016231620209,Eastern Ave,,
E,4261,39227,310.64687107787347,Sheridan St,,
E,39227,4261,310.64687107787347,Sheridan St,,
